日期,时段,电价,实际负载电量,实际光伏电量,预测负载电量,预测光伏电量,自适应分位数,安全裕度电量,计划购电量,实际充电量,实际放电量,紧急购电量,弃电量,时段末储电量
2025-02-13,2:40,0.4348,614.6352166666666,0.0,619.375425995976,0.0,0.75,0.0,619.375425995976,4.740209329309437,0.0,0.0,0.0,10764.64489352762
2025-02-13,2:50,0.4335,604.8161666666666,0.0,642.6943701645866,0.0,0.75,0.0,642.6943701645866,37.878203497920026,0.0,0.0,0.0,10798.735276675749
2025-02-13,3:00,0.4357,597.1383333333333,0.0,669.6656555494869,0.0,0.75,0.0,669.6656555494869,1.405248138057181,0.0,0.0,71.12207407809643,10800.0
2025-02-13,3:10,0.4374,633.6451666666667,0.0,642.1669406315343,0.0,0.75,0.0,642.1669406315343,0.0,0.0,0.0,8.521773964867634,10800.0
2025-02-13,3:20,0.4371,654.6401833333333,0.0,631.2800455474013,0.0,0.75,0.0,631.2800455474013,0.0,23.36013778593201,0.0,0.0,10774.044291348964
2025-02-13,3:30,0.4356,651.9866666666667,0.0,652.9744282334701,0.0,0.75,0.0,652.9744282334701,0.9877615668034423,0.0,0.0,0.0,10774.933276759088
2025-02-13,3:40,0.4353,672.8280166666666,0.0,654.437237287764,0.0,0.75,0.3839224533962806,654.8211597411603,0.0,18.006856925506327,0.0,0.0,10754.92565795297
2025-02-13,3:50,0.436,677.3587833333333,0.0,658.6130208193438,0.0,0.75,2.3424967636823055,660.9555175830261,0.0,16.40326575030724,0.0,0.0,10736.699807119296
2025-02-13,4:00,0.4378,654.5466666666666,0.0,669.8729522653778,0.0,0.75,2.606787661460885,672.4797399268386,17.933073260172023,0.0,0.0,0.0,10752.83957305345
2025-02-13,4:10,0.4401,639.96155,0.0,663.2658440321131,0.0,0.75,2.606787661460885,665.872631693574,25.911081693574033,0.0,0.0,0.0,10776.159546577666
2025-02-13,4:20,0.4389,648.7837999999999,0.0,650.5118415682355,0.0,0.75,2.9222641177498474,653.4341056859853,4.650305685985359,0.0,0.0,0.0,10780.344821695053
2025-02-13,4:30,0.4364,659.8933333333333,0.0,653.7282736984137,0.0,0.75,4.759758197942929,658.4880318963566,0.0,1.4053014369767425,0.0,0.0,10778.783375653968
2025-02-13,4:40,0.4393,642.02685,0.00023333333333333333,680.8105916167599,0.0,0.75,4.002528711292612,684.8131203280525,23.574027051147116,0.0,0.0,19.21247661023872,10800.0
2025-02-13,4:50,0.4422,643.2952666666666,0.0,682.4813538302835,0.0,0.75,1.588216477978051,684.0695703082615,0.0,0.0,0.0,40.774303641594884,10800.0
2025-02-13,5:00,0.4395,672.6766666666666,0.0,662.0637682260958,0.0,0.75,0.0,662.0637682260958,0.0,10.612898440570802,0.0,0.0,10788.207890621588
2025-02-13,5:10,0.4333,686.95885,0.003183333333333333,670.5893693103025,0.0,0.75,0.0,670.5893693103025,0.0,16.366297356364157,0.0,0.0,10770.023115781183
2025-02-13,5:20,0.4439,672.5996,0.0,683.0856283219542,0.0,0.75,0.0,683.0856283219542,10.486028321954223,0.0,0.0,0.0,10779.460541270942
2025-02-13,5:30,0.4301,650.9316666666666,0.0,672.4399304133203,0.0,0.75,0.0,672.4399304133203,21.50826374665371,0.0,0.0,0.0,10798.81797864293
2025-02-13,5:40,0.3713,667.2488666666666,0.04431666666666667,653.9135322366119,0.0,0.75,0.0,653.9135322366119,0.0,13.291017763388027,0.0,0.0,10784.050181128054
2025-02-13,5:50,0.5708,751.7438666666667,0.0,734.2044345352097,0.0,0.75,0.0,734.2044345352097,0.0,17.539432131457033,0.0,0.0,10764.561923204212
2025-02-13,6:00,0.9099,845.8466666666666,0.0,868.0920669272133,0.0,0.75,0.0,242.78322169965475,0.0,603.0634449670118,0.0,0.0,10094.49142879642
2025-02-13,6:10,0.9368,852.1586833333333,0.61725,894.2306400999059,0.12334744258860819,0.75,0.0,60.77395932398406,0.0,790.7674740093493,0.0,0.0,9215.860902119366
2025-02-13,6:20,0.8758,852.51785,0.0,881.6929093801593,0.12817019399029816,0.75,0.0,881.564739186169,29.046889186169096,0.0,0.0,0.0,9242.003102386918
2025-02-13,6:30,0.8759,878.4899999999999,0.0,881.3103523206042,0.0,0.75,0.0,881.3103523206042,2.820352320604343,0.0,0.0,0.0,9244.541419475461
2025-02-13,6:40,0.8601,881.4604333333333,19.313966666666666,873.1234797566678,5.681027025221479,0.75,0.0,867.4424527314463,5.295986064779754,0.0,0.0,0.0,9249.307806933763
2025-02-13,6:50,0.8442,875.5204999999999,57.1,864.7671228229417,28.165383825965776,0.75,0.0,836.6017389969759,18.18123899697605,0.0,0.0,0.0,9265.67092203104
2025-02-13,7:00,0.8334,877.405,102.93124999999999,864.8104668555673,67.89371237258212,0.75,0.0,796.9167544829852,22.443004482985202,0.0,0.0,0.0,9285.869626065727
2025-02-13,7:10,0.8092,885.6477666666666,144.33396666666664,874.0744105596314,110.33292334776507,0.75,0.0,763.7414872118663,22.427687211866328,0.0,0.0,0.0,9306.054544556408
