date,series,issue_hour,mae_kw,rmse_kw
2025-04-25,pv_corrected,0,276.4037291666666,452.42862139651794
2025-04-25,pv_raw,6,142.60202916666665,243.16030301875193
2025-04-25,pv_corrected,6,144.07914166666663,241.83126306064625
2025-04-25,pv_raw,12,57.45570833333335,145.69962237052135
2025-04-25,pv_corrected,12,81.82742916666685,173.54745053634855
2025-04-25,pv_raw,18,117.37303750000005,244.79884003728537
2025-04-25,pv_corrected,18,124.58947083333344,252.53376389154963
2025-04-26,load_day_ahead,0,131.77331958420686,164.7777643050184
2025-04-26,pv_raw,0,143.1602666666665,277.6777247631939
2025-04-26,pv_corrected,0,157.66084999999987,286.6107450479394
2025-04-26,pv_raw,6,93.2296,200.8029471134658
2025-04-26,pv_corrected,6,94.35932499999996,201.63082379345343
2025-04-26,pv_raw,12,398.67280000000005,1051.5698912897126
2025-04-26,pv_corrected,12,423.94986250000005,1116.145301178721
2025-04-26,pv_raw,18,226.6706416666665,388.13022437303374
2025-04-26,pv_corrected,18,234.61100833333322,396.18455515860364
2025-04-27,load_day_ahead,0,129.03924769843445,165.1581551633523
2025-04-27,pv_raw,0,170.4998499999999,287.11973096909554
2025-04-27,pv_corrected,0,167.41308333333333,285.6072692732656
2025-04-27,pv_raw,6,161.1863374999999,301.12470097065335
2025-04-27,pv_corrected,6,160.16184166666665,301.3774467490503
2025-04-27,pv_raw,12,354.6975499999999,735.4106055345911
2025-04-27,pv_corrected,12,343.7920333333332,712.0004446342623
2025-04-27,pv_raw,18,334.43910000000005,576.9567590140168
2025-04-27,pv_corrected,18,337.9946166666667,580.2643568551852
2025-04-28,load_day_ahead,0,129.3642828451638,169.10544215369316
2025-04-28,pv_raw,0,127.63122499999996,234.52614926477455
2025-04-28,pv_corrected,0,140.0281708333333,259.27678741307915
2025-04-28,pv_raw,6,130.52873333333332,271.41172828698063
2025-04-28,pv_corrected,6,131.8636875,271.61042727514695
2025-04-28,pv_raw,12,97.92143333333327,190.00201981741083
2025-04-28,pv_corrected,12,97.77417916666666,225.9167630333984
2025-04-28,pv_raw,18,375.27269999999993,829.6110892705127
2025-04-28,pv_corrected,18,378.35709999999995,829.9264172703766
2025-04-29,load_day_ahead,0,105.87655741758428,135.6564703519348
2025-04-29,pv_raw,0,190.11212499999996,391.7571357364833
2025-04-29,pv_corrected,0,194.39914583333328,409.91311860003196
2025-04-29,pv_raw,6,89.6348458333332,144.97848512534668
2025-04-29,pv_corrected,6,86.49087499999992,142.0611956593119
2025-04-29,pv_raw,12,195.8557166666666,509.7794292434385
2025-04-29,pv_corrected,12,207.56814999999997,532.3488380430935
2025-04-29,pv_raw,18,507.739775,962.3689880909575
2025-04-29,pv_corrected,18,507.5856708333334,962.3481559181994
2025-04-30,load_day_ahead,0,131.84363366354506,160.8289650802953
2025-04-30,pv_raw,0,176.39152083333332,291.64534899367726
2025-04-30,pv_corrected,0,177.86947916666668,295.1683056173709
2025-04-30,pv_raw,6,68.76612916666659,110.88135332550458
2025-04-30,pv_corrected,6,72.67382916666652,119.31018910273136
2025-04-30,pv_raw,12,96.77014583333327,214.24666781117529
2025-04-30,pv_corrected,12,73.18698333333327,155.6048655638456
2025-04-30,pv_raw,18,227.7674458333333,389.9881867257974
2025-04-30,pv_corrected,18,225.43179999999998,389.34493765533495
2025-05-01,load_day_ahead,0,209.73212284880165,284.3060038211818
2025-05-01,pv_raw,0,120.24179583333337,244.03913511622045
2025-05-01,pv_corrected,0,128.9202916666667,265.44196241877745
2025-05-01,pv_raw,6,122.14916666666663,213.5910390234902
2025-05-01,pv_corrected,6,123.1409499999999,211.83227923020036
2025-05-01,pv_raw,12,118.19262499999996,287.16844898097844
2025-05-01,pv_corrected,12,108.11650416666657,230.67379479668614
2025-05-01,pv_raw,18,410.2988625,748.7098548286397
2025-05-01,pv_corrected,18,398.86339583333324,742.3825701512066
2025-05-02,load_day_ahead,0,183.35429879938295,245.0148790043869
2025-05-02,pv_raw,0,182.38182083333334,309.3712585512894
2025-05-02,pv_corrected,0,182.55634166666664,309.3946897702068
2025-05-02,pv_raw,6,166.5591166666666,276.9488018883409
2025-05-02,pv_corrected,6,169.94281249999995,281.51145555700515
2025-05-02,pv_raw,12,212.40405,449.8861921418644
2025-05-02,pv_corrected,12,191.0036541666667,385.89930192751547
2025-05-02,pv_raw,18,459.05941666666666,707.9331818171602
2025-05-02,pv_corrected,18,464.0735208333333,721.0508469503981
2025-05-03,load_day_ahead,0,196.68425277718723,258.00176692798055
2025-05-03,pv_raw,0,131.78651666666659,256.6993284002008
2025-05-03,pv_corrected,0,127.10091666666658,251.48882527347834
2025-05-03,pv_raw,6,86.98519999999989,154.1871547460422
2025-05-03,pv_corrected,6,84.54488333333322,155.08031882712137
2025-05-03,pv_raw,12,277.59084166666656,697.7417208317581
2025-05-03,pv_corrected,12,312.3314833333332,795.1170358952289
2025-05-03,pv_raw,18,236.3446333333333,390.8352305975104
2025-05-03,pv_corrected,18,255.23502499999995,417.6813390180655
2025-05-04,load_day_ahead,0,231.48901311947668,286.87469053578593
2025-05-04,pv_raw,0,109.61305833333329,195.35449790721898
2025-05-04,pv_corrected,0,100.87247916666661,183.49793991774234
2025-05-04,pv_raw,6,178.84771250000009,326.13297939417384
2025-05-04,pv_corrected,6,186.94535000000016,338.6014021911596
2025-05-04,pv_raw,12,188.04230416666664,369.7593616091253
2025-05-04,pv_corrected,12,150.06438749999995,286.6004200246259
2025-05-04,pv_raw,18,522.1271458333334,919.0563158966972
2025-05-04,pv_corrected,18,509.43194583333343,900.8694516507659
2025-05-05,load_day_ahead,0,215.6912281370125,267.35869525020377
2025-05-05,pv_raw,0,237.72476666666668,394.2735528092108
2025-05-05,pv_corrected,0,246.46534583333334,419.15414813042185
2025-05-05,pv_raw,6,83.35125416666672,135.75161514604696
2025-05-05,pv_corrected,6,75.57887500000004,126.7964282806369
2025-05-05,pv_raw,12,218.71079999999992,427.22210403503817
2025-05-05,pv_corrected,12,168.77061666666665,342.1597143621906
2025-05-05,pv_raw,18,283.88675000000006,429.25603475755116
2025-05-05,pv_corrected,18,297.25114166666674,453.5235597528525
2025-05-06,load_day_ahead,0,203.79440363593997,273.0175764528512
2025-05-06,pv_raw,0,212.2375416666666,352.91129564940246
2025-05-06,pv_corrected,0,224.8452791666666,375.0380620024746
2025-05-06,pv_raw,6,114.87699999999995,221.22323212108046
2025-05-06,pv_corrected,6,117.57072499999987,223.14423023700562
2025-05-06,pv_raw,12,621.718825,1702.9647212199295
2025-05-06,pv_corrected,12,671.7518249999999,1842.3242369582447
2025-05-06,pv_raw,18,238.46635833333337,382.5376265617454
2025-05-06,pv_corrected,18,225.77225833333333,350.521297855267
2025-05-07,load_day_ahead,0,198.85174393538597,262.52006137319074
2025-05-07,pv_raw,0,236.80732083333336,434.5229388196118
2025-05-07,pv_corrected,0,220.8868166666667,410.0135074072317
2025-05-07,pv_raw,6,59.662316666666676,107.50160228767919
2025-05-07,pv_corrected,6,63.559112500000104,113.7928816126641
2025-05-07,pv_raw,12,317.78542083333326,646.3988536844223
2025-05-07,pv_corrected,12,358.9942999999999,737.7714736588953
2025-05-07,pv_raw,18,396.45533333333333,671.8904874426572
2025-05-07,pv_corrected,18,383.2980375,641.9385915076725
2025-05-08,load_day_ahead,0,162.20525423185393,219.4723202368629
2025-05-08,pv_raw,0,93.79425416666665,164.8573554839469
2025-05-08,pv_corrected,0,110.58301666666664,200.77341975375907
2025-05-08,pv_raw,6,98.84396666666665,182.20526745713423
2025-05-08,pv_corrected,6,98.5810749999999,179.697248334903
2025-05-08,pv_raw,12,393.8053708333334,907.1728460905964
2025-05-08,pv_corrected,12,423.1269375000001,943.2770445516044
2025-05-08,pv_raw,18,167.29357499999995,264.4072419542358
2025-05-08,pv_corrected,18,176.48682499999995,274.1676732943136
2025-05-09,load_day_ahead,0,149.20303913261614,189.13957848487328
2025-05-09,pv_raw,0,282.7499749999999,540.9519449065021
2025-05-09,pv_corrected,0,310.9988416666666,596.498017912162
2025-05-09,pv_raw,6,119.01797083333332,233.59832028547686
2025-05-09,pv_corrected,6,121.15572500000002,234.4497285691149
2025-05-09,pv_raw,12,460.05593333333326,1167.4797805783385
2025-05-09,pv_corrected,12,458.5805916666666,1167.4516599300541
2025-05-09,pv_raw,18,186.6433999999999,291.1414051195669
2025-05-09,pv_corrected,18,197.1477166666666,306.35630616271936
2025-05-10,load_day_ahead,0,152.50815338237268,187.99338783741774
2025-05-10,pv_raw,0,124.19035833333332,219.41448946431086
2025-05-10,pv_corrected,0,113.74967916666662,208.4835592901762
2025-05-10,pv_raw,6,101.50502916666665,164.50788061569042
2025-05-10,pv_corrected,6,103.69170416666663,169.4282149758968
2025-05-10,pv_raw,12,140.28375416666665,360.90132894382805
2025-05-10,pv_corrected,12,140.28375416666665,360.90132894382805
2025-05-10,pv_raw,18,636.6927083333334,986.2796753195191
2025-05-10,pv_corrected,18,655.5268458333334,1020.2389745504205
2025-05-11,load_day_ahead,0,149.85425147990262,183.7877847087193
2025-05-11,pv_raw,0,90.94394999999987,146.49073219335972
2025-05-11,pv_corrected,0,91.69597916666658,146.00667750936506
2025-05-11,pv_raw,6,116.70357499999993,241.87545422265868
2025-05-11,pv_corrected,6,117.7658916666666,245.5042834034214
2025-05-11,pv_raw,12,242.74013750000003,665.2864830628054
2025-05-11,pv_corrected,12,243.51620000000003,665.3263284999081
2025-05-11,pv_raw,18,240.82452083333328,436.0338562470268
2025-05-11,pv_corrected,18,241.4367208333333,433.37964115221916
2025-05-12,load_day_ahead,0,154.73850918676177,185.71841044175187
2025-05-12,pv_raw,0,213.99745416666659,343.981592278295
2025-05-12,pv_corrected,0,208.95945833333326,332.96568494308707
2025-05-12,pv_raw,6,129.24389999999997,220.4377955565999
2025-05-12,pv_corrected,6,120.80427083333329,209.44222862674738
2025-05-12,pv_raw,12,260.83026666666666,577.0096822862781
2025-05-12,pv_corrected,12,260.83026666666666,577.0096822862781
2025-05-12,pv_raw,18,331.11134583333336,640.7722720508676
2025-05-12,pv_corrected,18,344.43267499999996,682.1366491730699
2025-05-13,load_day_ahead,0,146.90135883040477,188.03827127814137
2025-05-13,pv_raw,0,265.1867916666667,474.37441499011464
2025-05-13,pv_corrected,0,260.04636250000004,467.0217561286374
2025-05-13,pv_raw,6,75.52295416666668,130.91175363144293
2025-05-13,pv_corrected,6,90.38452083333334,158.2185168803906
2025-05-13,pv_raw,12,514.549575,1069.4866212395464
2025-05-13,pv_corrected,12,514.549575,1069.4866212395464
2025-05-13,pv_raw,18,247.52960833333336,425.9357274603196
2025-05-13,pv_corrected,18,240.70890000000009,416.72627188779654
2025-05-14,load_day_ahead,0,123.74535317103047,159.35228962110202
2025-05-14,pv_raw,0,240.6156041666667,420.8124405050857
2025-05-14,pv_corrected,0,261.78848750000003,444.0549251611379
2025-05-14,pv_raw,6,223.32312083333338,400.13020558553563
2025-05-14,pv_corrected,6,211.89396250000001,382.1702777556693
2025-05-14,pv_raw,12,149.8507124999999,302.0104441089764
2025-05-14,pv_corrected,12,148.69245833333326,301.70020311087916
2025-05-14,pv_raw,18,159.63852916666661,298.4189797312168
2025-05-14,pv_corrected,18,165.17975000000004,304.53805484776854
2025-05-15,load_day_ahead,0,156.86389843907904,209.1815548428867
2025-05-15,pv_raw,0,214.12615416666657,378.1658456300362
2025-05-15,pv_corrected,0,232.58296249999987,392.9125166455954
2025-05-15,pv_raw,6,185.2187666666666,360.7187951550117
2025-05-15,pv_corrected,6,180.13852083333316,339.746960760482
2025-05-15,pv_raw,12,243.51519999999994,521.6564984073794
2025-05-15,pv_corrected,12,249.10860000000002,525.5107878606442
2025-05-15,pv_raw,18,194.80359999999996,354.5022783057441
2025-05-15,pv_corrected,18,198.5010916666666,357.2379120065901
2025-05-16,load_day_ahead,0,157.7805981112863,199.6392954703141
2025-05-16,pv_raw,0,139.55883333333333,236.92524338380096
2025-05-16,pv_corrected,0,143.96561666666668,249.975322240313
2025-05-16,pv_raw,6,68.184525,102.5727054221825
2025-05-16,pv_corrected,6,75.25702500000001,114.6927975637493
2025-05-16,pv_raw,12,151.2148583333333,451.8287943940021
2025-05-16,pv_corrected,12,146.92468749999992,450.9797310118007
2025-05-16,pv_raw,18,246.54191666666668,467.104711746773
2025-05-16,pv_corrected,18,256.9728875,464.261038448719
2025-05-17,load_day_ahead,0,145.71332448568194,178.43792352574832
2025-05-17,pv_raw,0,134.73534166666664,236.88800711555834
2025-05-17,pv_corrected,0,128.4234958333333,231.43078187029172
2025-05-17,pv_raw,6,150.87247916666664,254.95932395277373
2025-05-17,pv_corrected,6,146.81493749999996,245.83193532365172
2025-05-17,pv_raw,12,98.68729583333324,168.89545291869783
2025-05-17,pv_corrected,12,101.70528333333323,181.66781649437334
2025-05-17,pv_raw,18,311.86506249999996,619.407497927474
2025-05-17,pv_corrected,18,317.50947083333335,634.5117835137753
2025-05-18,load_day_ahead,0,148.08698949258928,190.32688869250418
2025-05-18,pv_raw,0,130.88603749999996,239.18722446022008
2025-05-18,pv_corrected,0,142.17452916666664,258.50514770939674
2025-05-18,pv_raw,6,74.75740833333333,144.38530552845688
2025-05-18,pv_corrected,6,78.81495000000001,147.44716288845362
2025-05-18,pv_raw,12,208.20977916666672,446.8787401136236
2025-05-18,pv_corrected,12,216.0289291666667,452.91062814387794
2025-05-18,pv_raw,18,327.0786041666666,557.794459895046
2025-05-18,pv_corrected,18,346.2981458333331,578.5624364233137
2025-05-19,load_day_ahead,0,157.43746114580537,205.2243672787734
2025-05-19,pv_raw,0,187.40389166666668,390.6289011900915
2025-05-19,pv_corrected,0,197.95682499999998,415.37597796308773
2025-05-19,pv_raw,6,96.49166249999995,203.039127990515
2025-05-19,pv_corrected,6,81.94112499999989,182.15730613031485
2025-05-19,pv_raw,12,479.6143166666665,1177.626586073931
2025-05-19,pv_corrected,12,476.3475041666665,1176.860659180523
2025-05-19,pv_raw,18,193.05830833333334,278.90770611165743
2025-05-19,pv_corrected,18,210.03142083333333,299.0568743282615
2025-05-20,load_day_ahead,0,135.12268812389345,169.6221806173724
2025-05-20,pv_raw,0,222.67926250000005,419.0387851823619
2025-05-20,pv_corrected,0,214.91652083333338,420.5102846225222
2025-05-20,pv_raw,6,65.17685416666657,103.8481534068752
2025-05-20,pv_corrected,6,52.274420833333274,92.4961406741
2025-05-20,pv_raw,12,183.55169999999998,394.43945172143435
2025-05-20,pv_corrected,12,184.2459083333333,394.6143532776863
2025-05-20,pv_raw,18,506.8618791666666,927.809371220742
2025-05-20,pv_corrected,18,498.8691958333332,929.124666902231
2025-05-21,load_day_ahead,0,129.47473459401584,167.10254648535624
2025-05-21,pv_raw,0,211.3255916666666,392.5863133316544
2025-05-21,pv_corrected,0,205.0995583333333,385.1807209069822
2025-05-21,pv_raw,6,147.32785,235.01182059865096
2025-05-21,pv_corrected,6,128.19462500000006,214.00575224891935
2025-05-21,pv_raw,12,238.81175833333336,630.8177382645337
2025-05-21,pv_corrected,12,243.54275416666667,631.5850688444692
2025-05-21,pv_raw,18,216.23253333333332,373.75148630770803
2025-05-21,pv_corrected,18,210.17532500000002,358.68988003220954
2025-05-22,load_day_ahead,0,149.79057109822827,196.15913693070016
2025-05-22,pv_raw,0,248.43330416666663,449.9357924000243
2025-05-22,pv_corrected,0,243.64374166666667,442.48732686459124
2025-05-22,pv_raw,6,116.30047500000005,206.45159437183048
2025-05-22,pv_corrected,6,112.76042916666664,219.40428054876898
2025-05-22,pv_raw,12,169.2506999999999,326.6769469670277
2025-05-22,pv_corrected,12,166.4944499999999,325.00716942815
2025-05-22,pv_raw,18,203.18274166666671,359.95891772458447
2025-05-22,pv_corrected,18,184.58485,345.9541032746492
2025-05-23,load_day_ahead,0,154.38740320505053,193.62346507275083
2025-05-23,pv_raw,0,151.39137083333333,267.68852026014224
2025-05-23,pv_corrected,0,151.46672500000003,277.2629242142541
2025-05-23,pv_raw,6,121.30801250000002,196.27789547801757
2025-05-23,pv_corrected,6,105.51645000000009,176.54639233070117
2025-05-23,pv_raw,12,156.49545416666672,242.16397208278553
2025-05-23,pv_corrected,12,141.29158333333342,232.5893640039925
2025-05-23,pv_raw,18,214.4913124999999,376.99295830159895
2025-05-23,pv_corrected,18,235.8230833333333,408.51209035437256
2025-05-24,load_day_ahead,0,144.27510649671316,186.28139032915973
2025-05-24,pv_raw,0,150.4199,274.8898251597522
2025-05-24,pv_corrected,0,169.14291250000005,288.16546449205543
2025-05-24,pv_raw,6,67.57046666666662,135.0666460040437
2025-05-24,pv_corrected,6,95.45884583333323,161.9973850775439
2025-05-24,pv_raw,12,204.23172083333338,393.6345765280519
2025-05-24,pv_corrected,12,211.60940833333336,398.1862827369162
2025-05-24,pv_raw,18,192.74144166666665,290.61482172581833
2025-05-24,pv_corrected,18,173.84888749999996,268.91229008132075
2025-05-25,load_day_ahead,0,158.1348204837253,193.08705738636561
2025-05-25,pv_raw,0,180.44642083333338,363.4507375186806
2025-05-25,pv_corrected,0,185.63154166666666,365.0787107746583
2025-05-25,pv_raw,6,166.81660416666662,338.6608959311455
2025-05-25,pv_corrected,6,145.2236166666667,305.74663965188824
2025-05-25,pv_raw,12,648.5220874999999,1398.495900039934
2025-05-25,pv_corrected,12,662.3298166666667,1417.2287009858276
2025-05-25,pv_raw,18,373.0429916666667,626.4534154139656
2025-05-25,pv_corrected,18,344.2772749999999,591.437661954466
2025-05-26,load_day_ahead,0,154.4623076460049,195.58993574016165
2025-05-26,pv_raw,0,291.6899041666666,521.5233509032677
2025-05-26,pv_corrected,0,290.62791250000004,516.8107724342397
2025-05-26,pv_raw,6,132.64644583333333,234.70152944697568
2025-05-26,pv_corrected,6,135.22105000000002,247.79090176218816
2025-05-26,pv_raw,12,27.795608333333252,53.11949183973484
2025-05-26,pv_corrected,12,63.24795,135.8342379764457
2025-05-26,pv_raw,18,438.8052125000001,684.4148276797721
2025-05-26,pv_corrected,18,401.0038625,634.1431123885314
2025-05-27,load_day_ahead,0,131.53130782600726,160.54989295016912
2025-05-27,pv_raw,0,176.53384999999992,340.63909420122695
2025-05-27,pv_corrected,0,159.16601666666648,302.91328769612
2025-05-27,pv_raw,6,186.69230833333336,349.08894883656086
2025-05-27,pv_corrected,6,165.84044583333335,320.18908238969067
2025-05-27,pv_raw,12,235.65093333333337,475.75078528987206
2025-05-27,pv_corrected,12,267.5953875,551.9072214400468
2025-05-27,pv_raw,18,290.9340833333334,503.54098897889895
2025-05-27,pv_corrected,18,299.5672416666667,508.77664558904775
2025-05-28,load_day_ahead,0,131.05796061154152,162.8246591597412
2025-05-28,pv_raw,0,98.26302083333326,153.40806900054852
2025-05-28,pv_corrected,0,89.62670416666656,143.01628843559638
2025-05-28,pv_raw,6,65.93288749999992,105.06717821061946
2025-05-28,pv_corrected,6,63.86413333333323,109.67015021125836
2025-05-28,pv_raw,12,358.9546333333333,843.181361416713
2025-05-28,pv_corrected,12,372.09499166666666,844.7620544522235
2025-05-28,pv_raw,18,208.85984999999997,369.23313385176107
2025-05-28,pv_corrected,18,257.0431833333333,427.0724931759975
2025-05-29,load_day_ahead,0,142.58277627203572,178.9004761545169
2025-05-29,pv_raw,0,163.56629166666664,289.61799673541526
2025-05-29,pv_corrected,0,166.8475666666666,293.14754692165104
2025-05-29,pv_raw,6,238.11184166666666,405.1433990441769
2025-05-29,pv_corrected,6,218.21979583333334,390.7964382768876
2025-05-29,pv_raw,12,179.96382916666676,380.96644451561895
2025-05-29,pv_corrected,12,195.52314166666676,389.4439490286258
2025-05-29,pv_raw,18,387.14664583333337,633.7776150062396
2025-05-29,pv_corrected,18,315.53470416666664,538.9345693104116
2025-05-30,load_day_ahead,0,134.2291706992721,169.02492026459703
2025-05-30,pv_raw,0,205.63430000000008,404.73178421246774
2025-05-30,pv_corrected,0,207.13015833333338,412.9618001973549
2025-05-30,pv_raw,6,65.8403416666667,117.39846310854124
2025-05-30,pv_corrected,6,56.042916666666684,93.66919996277669
2025-05-30,pv_raw,12,210.93353333333334,542.6008460637686
2025-05-30,pv_corrected,12,173.37851249999997,423.712420745226
2025-05-30,pv_raw,18,477.4124208333333,797.1900262788118
2025-05-30,pv_corrected,18,463.86759999999987,788.2963659900327
2025-05-31,load_day_ahead,0,148.34846952602197,194.22342244442362
2025-05-31,pv_raw,0,270.9497375000001,433.25676417980156
2025-05-31,pv_corrected,0,284.88168750000006,460.13221897272507
2025-05-31,pv_raw,6,90.21386666666665,185.72170536980184
2025-05-31,pv_corrected,6,80.15509999999995,158.949504220777
2025-05-31,pv_raw,12,143.21315416666678,292.2331030073675
2025-05-31,pv_corrected,12,169.52886250000003,336.9860493155138
2025-05-31,pv_raw,18,289.80337499999996,471.7231077945284
2025-05-31,pv_corrected,18,275.0462499999999,461.17591373705204
2025-06-01,load_day_ahead,0,370.0546555641058,465.00470225553437
2025-06-01,pv_raw,0,206.4861,350.9973804826018
2025-06-01,pv_corrected,0,228.69067500000003,373.86327570514106
2025-06-01,pv_raw,6,64.0615125,103.54244347274333
2025-06-01,pv_corrected,6,35.46798333333326,61.084847453310175
2025-06-01,pv_raw,12,168.5551791666667,271.38757287835995
2025-06-01,pv_corrected,12,186.64889583333343,323.34065233619407
2025-06-01,pv_raw,18,370.34634166666666,644.8575085240519
2025-06-01,pv_corrected,18,405.96791666666667,659.7061100301211
2025-06-02,load_day_ahead,0,369.63764326749657,447.2342481365107
2025-06-02,pv_raw,0,327.79362083333336,623.5502094893344
2025-06-02,pv_corrected,0,343.54583333333335,655.5167471890865
2025-06-02,pv_raw,6,90.45228333333337,163.1386311935906
2025-06-02,pv_corrected,6,119.85224583333341,216.14459273632207
2025-06-02,pv_raw,12,217.3381958333333,458.53979107355866
2025-06-02,pv_corrected,12,223.29244166666663,463.5148707788923
2025-06-02,pv_raw,18,270.93137499999995,530.7285069950406
2025-06-02,pv_corrected,18,287.5238916666666,561.9213868436372
2025-06-03,load_day_ahead,0,341.3585717454754,432.62740932151166
2025-06-03,pv_raw,0,123.72647916666676,211.0247564533731
2025-06-03,pv_corrected,0,113.71546250000002,191.3430765347536
2025-06-03,pv_raw,6,211.8996041666667,334.67511890612354
2025-06-03,pv_corrected,6,161.3490791666667,261.23054649144774
2025-06-03,pv_raw,12,205.10247500000006,444.8106983061261
2025-06-03,pv_corrected,12,198.77585833333342,437.4874594589381
2025-06-03,pv_raw,18,425.11154166666665,733.9137840203314
2025-06-03,pv_corrected,18,454.9055166666667,751.7682671391807
2025-06-04,load_day_ahead,0,368.3405917449159,447.6841875010492
2025-06-04,pv_raw,0,440.85104583333333,721.836659580825
2025-06-04,pv_corrected,0,434.2360541666667,713.4918086428432
2025-06-04,pv_raw,6,200.0099333333333,396.8908147516886
2025-06-04,pv_corrected,6,235.59299166666676,459.4669052070745
2025-06-04,pv_raw,12,164.5853583333334,309.6939825240206
2025-06-04,pv_corrected,12,170.85815416666676,323.1109855355182
2025-06-04,pv_raw,18,146.58319166666664,286.22270651173443
2025-06-04,pv_corrected,18,153.76171249999993,296.87848496080625
2025-06-05,load_day_ahead,0,350.77064769175627,432.34261770247457
2025-06-05,pv_raw,0,133.33681250000004,251.30133590122858
2025-06-05,pv_corrected,0,142.804775,254.25960179449638
2025-06-05,pv_raw,6,49.88725416666665,95.62644711093917
2025-06-05,pv_corrected,6,71.54704583333337,120.38995348195073
2025-06-05,pv_raw,12,378.10005,929.467571960549
2025-06-05,pv_corrected,12,381.7549625,929.3545020719581
2025-06-05,pv_raw,18,171.36489166666664,309.7720833310879
2025-06-05,pv_corrected,18,162.85739166666662,298.8271463120555
2025-06-06,load_day_ahead,0,365.6015256653243,446.7009395065988
2025-06-06,pv_raw,0,95.18057916666663,166.38614745199263
2025-06-06,pv_corrected,0,101.43965416666656,167.95089330524434
2025-06-06,pv_raw,6,141.3568124999999,264.60246609052587
2025-06-06,pv_corrected,6,157.5832291666666,301.41715051082105
2025-06-06,pv_raw,12,393.90103333333326,800.7166000572086
2025-06-06,pv_corrected,12,390.39375833333315,797.9783070579916
2025-06-06,pv_raw,18,242.89935416666663,407.70583081655667
2025-06-06,pv_corrected,18,219.30085416666654,368.0681926615686
2025-06-07,load_day_ahead,0,351.8847105116646,452.9933777039714
2025-06-07,pv_raw,0,253.61090833333333,386.99570528310875
2025-06-07,pv_corrected,0,245.06456666666668,376.2237949147488
2025-06-07,pv_raw,6,106.1205,173.6339494276466
2025-06-07,pv_corrected,6,118.13999583333334,192.43108696644825
2025-06-07,pv_raw,12,206.76648333333335,449.2715153290928
2025-06-07,pv_corrected,12,206.31600833333337,448.134261537733
2025-06-07,pv_raw,18,144.04307083333342,241.60767638381336
2025-06-07,pv_corrected,18,164.8341750000001,270.90755185646066
2025-06-08,load_day_ahead,0,145.75823355403983,187.35433654749633
2025-06-08,pv_raw,0,252.83542916666667,474.17529143170907
2025-06-08,pv_corrected,0,243.26031250000003,462.92697979449696
2025-06-08,pv_raw,6,59.55326250000001,145.18335862270425
2025-06-08,pv_corrected,6,57.460212499999976,144.6414382503031
2025-06-08,pv_raw,12,298.8663250000001,664.7212386550459
2025-06-08,pv_corrected,12,297.8353375000001,664.4143964628769
2025-06-08,pv_raw,18,308.99894583333327,525.2369007822497
2025-06-08,pv_corrected,18,293.32720833333326,498.4544155489195
2025-06-09,load_day_ahead,0,166.22303384821592,207.5831287024759
2025-06-09,pv_raw,0,224.80211250000005,373.29203825963634
2025-06-09,pv_corrected,0,216.27817916666675,363.46227300690896
2025-06-09,pv_raw,6,40.09780833333337,70.88530060800693
2025-06-09,pv_corrected,6,42.79496250000003,76.62224635528788
2025-06-09,pv_raw,12,362.8899833333333,788.0983029653005
2025-06-09,pv_corrected,12,365.38742500000006,788.3592212438216
2025-06-09,pv_raw,18,370.49151666666677,611.8901153866715
2025-06-09,pv_corrected,18,392.8821500000001,669.3195795210637
2025-06-10,load_day_ahead,0,160.09776649457424,198.96943505097514
2025-06-10,pv_raw,0,117.26177500000004,219.42067307627002
2025-06-10,pv_corrected,0,126.12311666666666,233.674312978652
2025-06-10,pv_raw,6,148.5157125,262.4584241205127
2025-06-10,pv_corrected,6,150.29966249999998,263.9265778426336
2025-06-10,pv_raw,12,308.32552083333337,636.1493817257074
2025-06-10,pv_corrected,12,309.9024208333334,637.195719132009
2025-06-10,pv_raw,18,264.7238499999999,501.2955564169281
2025-06-10,pv_corrected,18,251.0574,461.3378315793356
2025-06-11,load_day_ahead,0,150.29317978366987,195.20969064717346
2025-06-11,pv_raw,0,208.88592916666664,367.644126234715
2025-06-11,pv_corrected,0,224.39713749999996,385.0424856636055
2025-06-11,pv_raw,6,135.00112083333332,226.9636639815143
2025-06-11,pv_corrected,6,135.18351666666666,227.4554449622405
2025-06-11,pv_raw,12,72.91265833333334,118.21509295088269
2025-06-11,pv_corrected,12,73.25241250000002,120.66172945477402
2025-06-11,pv_raw,18,294.43060416666657,503.3100186303843
2025-06-11,pv_corrected,18,299.2031041666665,508.5479319342306
2025-06-12,load_day_ahead,0,164.20894840970064,211.8194287416464
2025-06-12,pv_raw,0,110.89591666666668,186.7129069242938
2025-06-12,pv_corrected,0,109.63910000000003,180.0197535641251
2025-06-12,pv_raw,6,74.38419166666657,131.56154388598884
2025-06-12,pv_corrected,6,74.95271249999989,131.60998204675136
2025-06-12,pv_raw,12,334.70341666666667,832.8068709560563
2025-06-12,pv_corrected,12,332.7624125,832.7640969953178
2025-06-12,pv_raw,18,234.72040416666664,415.15274929811727
2025-06-12,pv_corrected,18,212.7160875000001,362.64094408954475
2025-06-13,load_day_ahead,0,167.1420140750974,209.59118686295386
2025-06-13,pv_raw,0,84.91207083333339,170.9168235161515
2025-06-13,pv_corrected,0,90.69391666666665,180.32183807899563
2025-06-13,pv_raw,6,125.97913333333331,225.71380511200272
2025-06-13,pv_corrected,6,125.41061249999996,225.68203478182804
