forecast_branch,issue_hour,horizon_class,daylight,lead_hour,variable,sample_count,unavailable_count,mae_kw,rmse_kw,bias_kw,scope
NO_PREFIX,18,次日延续,夜间,7,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,8,LOAD,2142,6,178.35735345471525,246.42007083744414,1.9725076097105512,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,8,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,9,LOAD,2142,6,171.30651288515404,236.05135288932254,2.9024241830065374,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,9,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,10,LOAD,2142,6,165.22907572362277,222.72877661756505,3.2654311858076559,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,10,PV,2142,6,0.00075812324929971995,0.0034885948629279177,-0.00075812324929971995,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,11,LOAD,2142,6,165.1681940242764,220.68289532539646,2.0357416433239988,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,11,PV,2142,6,0.20402646280734515,0.78450368145559712,-0.05637815126050421,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,12,LOAD,2142,6,163.58024719887956,214.900479800076,3.2955332866479914,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,夜间,12,PV,2142,6,46.903368448490511,84.564962175127945,20.714549393090568,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,13,LOAD,2142,6,154.93644052287581,203.96074374551901,2.7634202614379051,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,13,PV,2142,6,140.26875561002183,192.31234405878845,-37.55836918767509,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,14,LOAD,2142,6,163.67918356676003,216.11992026537095,1.8862011204481783,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,14,PV,2142,6,253.9045560146281,342.19811072492854,-162.67478781512611,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,15,LOAD,2142,6,159.4083075630252,212.58418241849054,3.6723169934640376,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,15,PV,2142,6,407.67138705259879,527.15636738068213,-212.87789341736706,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,16,LOAD,2142,6,156.94628996265169,205.64950971540387,2.3531992997198867,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,16,PV,2142,6,584.11875312013694,752.90816478902491,-257.12319803921594,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,17,LOAD,2142,6,156.20534140989727,208.94185055447198,3.3738485060690908,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,17,PV,2142,6,714.56665000778094,906.13937334554464,-273.57746811391252,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,18,LOAD,2142,6,168.88526321195141,223.37418528439022,5.3821277310924343,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,18,PV,2142,6,787.24150483193273,999.90987625458843,-237.51093211951482,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,19,LOAD,2142,6,171.82918683473392,234.90482163321849,3.2447736694677833,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,19,PV,2142,6,848.86872189542487,1059.0450774281908,-198.55915172735791,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,20,LOAD,2142,6,173.65757231559292,234.83843022573546,4.4463337535013974,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,20,PV,2142,6,835.64647479769667,1039.6925429737153,-160.13593253968284,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,21,LOAD,2142,6,177.41686573295985,249.34683972653269,4.6078864612511614,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,21,PV,2142,6,726.66194506691568,914.86013292435132,-99.285790056022606,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,22,LOAD,2142,6,178.70538954248363,250.30167093502877,3.4711643323996082,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,22,PV,2142,6,548.9535673669468,682.3087267960409,15.965171428571317,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,23,LOAD,2142,6,184.14644808590103,261.54413635036661,2.612584593837517,发行—目标重叠记录，非独立样本
NO_PREFIX,18,次日延续,白昼,23,PV,2142,6,359.21897030812318,451.06477851055001,102.69198328664793,发行—目标重叠记录，非独立样本
