policy,date,block_id,physical_interval,charge_bus_kwh,discharge_bus_kwh,soc_0_kwh,soc_24_kwh
MAIN,2025-03-15,2,4:00-8:00,334.93011142148026,3962.835593534959,5730.095412390409,8664.407992683004
MAIN,2025-03-15,3,8:00-12:00,7808.677833333334,0.0,5730.095412390409,8664.407992683004
MAIN,2025-03-15,4,12:00-16:00,1890.4820523084743,0.0,5730.095412390409,8664.407992683004
MAIN,2025-03-15,5,16:00-20:00,0.0,6125.787706848112,5730.095412390409,8664.407992683004
MAIN,2025-03-15,6,20:00-24:00,8233.110428038894,2465.0645464486884,5730.095412390409,8664.407992683004
MAIN,2025-03-16,1,0:00-4:00,1804.043031213032,61.13256292783217,8664.407992683004,9052.422393149078
MAIN,2025-03-16,2,4:00-8:00,658.2857052051314,5012.771256946896,8664.407992683004,9052.422393149078
MAIN,2025-03-16,3,8:00-12:00,6312.33616223631,2268.2894166666674,8664.407992683004,9052.422393149078
MAIN,2025-03-16,4,12:00-16:00,3378.957068274451,674.5466982574954,8664.407992683004,9052.422393149078
MAIN,2025-03-16,5,16:00-20:00,233.2818187634365,5572.667061995083,8664.407992683004,9052.422393149078
MAIN,2025-03-16,6,20:00-24:00,8306.916702452152,2823.374638183621,8664.407992683004,9052.422393149078
MAIN,2025-03-17,1,0:00-4:00,1596.4868683029306,52.25599794411403,9052.422393149078,9015.86761661278
MAIN,2025-03-17,2,4:00-8:00,851.9561834706183,5056.827252615302,9052.422393149078,9015.86761661278
MAIN,2025-03-17,3,8:00-12:00,6981.37285,1631.6284,9052.422393149078,9015.86761661278
MAIN,2025-03-17,4,12:00-16:00,881.9283122905412,38.98131666666666,9052.422393149078,9015.86761661278
MAIN,2025-03-17,5,16:00-20:00,23.03547658288961,5518.670005967214,9052.422393149078,9015.86761661278
MAIN,2025-03-17,6,20:00-24:00,8437.513967362254,2940.094188676851,9052.422393149078,9015.86761661278
MAIN,2025-03-18,1,0:00-4:00,1746.2333097846258,11.307545287870198,9015.86761661278,8929.36273874298
MAIN,2025-03-18,2,4:00-8:00,309.2068254708079,6404.426827026889,9015.86761661278,8929.36273874298
MAIN,2025-03-18,3,8:00-12:00,6351.243966666667,2283.452992193644,9015.86761661278,8929.36273874298
MAIN,2025-03-18,4,12:00-16:00,4649.719016872427,270.7800166666666,9015.86761661278,8929.36273874298
MAIN,2025-03-18,5,16:00-20:00,29.248022751202196,5606.634954353156,9015.86761661278,8929.36273874298
MAIN,2025-03-18,6,20:00-24:00,8367.492598348417,2878.298483868852,9015.86761661278,8929.36273874298
MAIN,2025-03-19,1,0:00-4:00,1741.243786104738,18.459742460442957,8929.36273874298,9063.1077942608
MAIN,2025-03-19,2,4:00-8:00,661.6458390359978,4735.424195444386,8929.36273874298,9063.1077942608
MAIN,2025-03-19,3,8:00-12:00,6547.831183333333,3034.798316666666,8929.36273874298,9063.1077942608
MAIN,2025-03-19,4,12:00-16:00,3172.027472897436,347.1703182081051,8929.36273874298,9063.1077942608
MAIN,2025-03-19,5,16:00-20:00,0.0,5451.83761581296,8929.36273874298,9063.1077942608
MAIN,2025-03-19,6,20:00-24:00,8376.12492326567,2896.026557197514,8929.36273874298,9063.1077942608
MAIN,2025-03-20,1,0:00-4:00,1502.1287625527275,152.19041692481937,9063.1077942608,4814.555099486722
MAIN,2025-03-20,2,4:00-8:00,1675.1278915807584,4438.18991856585,9063.1077942608,4814.555099486722
MAIN,2025-03-20,3,8:00-12:00,6348.124661880908,2777.3772166666668,9063.1077942608,4814.555099486722
MAIN,2025-03-20,4,12:00-16:00,1814.968462573203,481.8515657549158,9063.1077942608,4814.555099486722
MAIN,2025-03-20,5,16:00-20:00,239.9555217271321,5732.992906157015,9063.1077942608,4814.555099486722
MAIN,2025-03-20,6,20:00-24:00,4073.0792974849614,2920.336925445148,9063.1077942608,4814.555099486722
MAIN,2025-03-21,1,0:00-4:00,343.972673326879,97.56531017034138,4814.555099486722,5118.223066577843
MAIN,2025-03-21,2,4:00-8:00,982.6450525742434,3530.865094167201,4814.555099486722,5118.223066577843
MAIN,2025-03-21,3,8:00-12:00,9803.420317061216,0.0,4814.555099486722,5118.223066577843
MAIN,2025-03-21,4,12:00-16:00,0.0,0.0,4814.555099486722,5118.223066577843
MAIN,2025-03-21,5,16:00-20:00,0.0,6036.044441668579,4814.555099486722,5118.223066577843
MAIN,2025-03-21,6,20:00-24:00,4067.843117474223,2372.5077235654826,4814.555099486722,5118.223066577843
MAIN,2025-03-22,1,0:00-4:00,829.8212949279831,25.479026768302106,5118.223066577843,9555.649729664912
MAIN,2025-03-22,2,4:00-8:00,469.9037347116733,3334.3223935762244,5118.223066577843,9555.649729664912
MAIN,2025-03-22,3,8:00-12:00,9161.26344002018,0.0,5118.223066577843,9555.649729664912
MAIN,2025-03-22,4,12:00-16:00,0.0,33.57000000000005,5118.223066577843,9555.649729664912
MAIN,2025-03-22,5,16:00-20:00,150.80254014334946,5890.286607516114,5118.223066577843,9555.649729664912
MAIN,2025-03-22,6,20:00-24:00,8520.720666793248,2219.992433404109,5118.223066577843,9555.649729664912
MAIN,2025-03-23,1,0:00-4:00,953.162009256074,64.2656247259738,9555.649729664912,8726.010543170216
MAIN,2025-03-23,2,4:00-8:00,866.9401845752334,5331.261765361703,9555.649729664912,8726.010543170216
MAIN,2025-03-23,3,8:00-12:00,6291.579963348089,2550.772233333333,9555.649729664912,8726.010543170216
MAIN,2025-03-23,4,12:00-16:00,3085.9764025604254,3.888566666666634,9555.649729664912,8726.010543170216
MAIN,2025-03-23,5,16:00-20:00,11.411216551907248,5864.652400925152,9555.649729664912,8726.010543170216
MAIN,2025-03-23,6,20:00-24:00,8377.347652694192,2796.8327943109944,9555.649729664912,8726.010543170216
MAIN,2025-03-24,1,0:00-4:00,2079.861751601818,7.063245331512917,8726.010543170216,8625.52990374579
MAIN,2025-03-24,2,4:00-8:00,453.3624606651524,5518.664325968888,8726.010543170216,8625.52990374579
MAIN,2025-03-24,3,8:00-12:00,7101.442116794517,2436.6965833333334,8726.010543170216,8625.52990374579
MAIN,2025-03-24,4,12:00-16:00,2759.131825056588,579.1806480941835,8726.010543170216,8625.52990374579
MAIN,2025-03-24,5,16:00-20:00,138.57427237490492,5477.9979303690125,8726.010543170216,8625.52990374579
MAIN,2025-03-24,6,20:00-24:00,8253.388915710884,2907.296529570185,8726.010543170216,8625.52990374579
MAIN,2025-03-25,1,0:00-4:00,1949.5408248995695,122.89414036423022,8625.52990374579,8677.737172675403
MAIN,2025-03-25,2,4:00-8:00,801.6763748871953,5325.498219043741,8625.52990374579,8677.737172675403
MAIN,2025-03-25,3,8:00-12:00,5788.8443777848415,2944.298633333334,8625.52990374579,8677.737172675403
MAIN,2025-03-25,4,12:00-16:00,4422.020228235102,149.57218333333333,8625.52990374579,8677.737172675403
MAIN,2025-03-25,5,16:00-20:00,104.7263460828715,5791.346937958642,8625.52990374579,8677.737172675403
MAIN,2025-03-25,6,20:00-24:00,8340.569661171132,2959.3793725092387,8625.52990374579,8677.737172675403
MAIN,2025-03-26,1,0:00-4:00,1932.0741018090775,60.61637749963677,8677.737172675403,8777.55492154034
MAIN,2025-03-26,2,4:00-8:00,566.6385662139734,5683.208039744151,8677.737172675403,8777.55492154034
MAIN,2025-03-26,3,8:00-12:00,7640.735740975901,2230.974833333333,8677.737172675403,8777.55492154034
MAIN,2025-03-26,4,12:00-16:00,2064.052572691496,0.0,8677.737172675403,8777.55492154034
MAIN,2025-03-26,5,16:00-20:00,0.0,5661.822006685287,8677.737172675403,8777.55492154034
MAIN,2025-03-26,6,20:00-24:00,8370.572876731818,2938.542594081177,8677.737172675403,8777.55492154034
MAIN,2025-03-27,1,0:00-4:00,1902.2209826642188,109.9555643300439,8777.55492154034,4676.695144910899
MAIN,2025-03-27,2,4:00-8:00,792.1464928839797,5225.888086309073,8777.55492154034,4676.695144910899
MAIN,2025-03-27,3,8:00-12:00,6392.312246606127,2361.6196000000004,8777.55492154034,4676.695144910899
MAIN,2025-03-27,4,12:00-16:00,2733.856128317826,65.66318798462385,8777.55492154034,4676.695144910899
MAIN,2025-03-27,5,16:00-20:00,256.09833119868847,5748.163832138105,8777.55492154034,4676.695144910899
MAIN,2025-03-27,6,20:00-24:00,3663.6624246750775,2929.12377934484,8777.55492154034,4676.695144910899
MAIN,2025-03-28,1,0:00-4:00,567.550422628678,55.08517780127539,4676.695144910899,4913.051216640016
MAIN,2025-03-28,2,4:00-8:00,690.1168178176072,3355.000833333333,4676.695144910899,4913.051216640016
MAIN,2025-03-28,3,8:00-12:00,9755.98755055964,0.0,4676.695144910899,4913.051216640016
MAIN,2025-03-28,4,12:00-16:00,0.0,0.0,4676.695144910899,4913.051216640016
MAIN,2025-03-28,5,16:00-20:00,0.0,5852.466695658393,4676.695144910899,4913.051216640016
MAIN,2025-03-28,6,20:00-24:00,3554.5961095111898,2325.0100580696544,4676.695144910899,4913.051216640016
MAIN,2025-03-29,1,0:00-4:00,419.98544446131984,27.69981262310671,4913.051216640016,8990.588489588625
MAIN,2025-03-29,2,4:00-8:00,685.4560308702553,2948.1637907605136,4913.051216640016,8990.588489588625
MAIN,2025-03-29,3,8:00-12:00,9109.518411591396,0.0,4913.051216640016,8990.588489588625
MAIN,2025-03-29,4,12:00-16:00,0.0,0.0,4913.051216640016,8990.588489588625
MAIN,2025-03-29,5,16:00-20:00,55.8951683255445,6095.123621169683,4913.051216640016,8990.588489588625
MAIN,2025-03-29,6,20:00-24:00,8347.601183690229,2340.1787833333333,4913.051216640016,8990.588489588625
MAIN,2025-03-30,1,0:00-4:00,1669.5573459393986,145.47105705940453,8990.588489588625,9068.545160307382
MAIN,2025-03-30,2,4:00-8:00,655.6548205094787,5536.045517706352,8990.588489588625,9068.545160307382
MAIN,2025-03-30,3,8:00-12:00,6827.3717544148185,2082.798849999999,8990.588489588625,9068.545160307382
MAIN,2025-03-30,4,12:00-16:00,2729.996162115781,232.1040830773868,8990.588489588625,9068.545160307382
MAIN,2025-03-30,5,16:00-20:00,17.37327023199623,5506.039479212406,8990.588489588625,9068.545160307382
MAIN,2025-03-30,6,20:00-24:00,8391.761956435425,2863.669410111561,8990.588489588625,9068.545160307382
MAIN,2025-03-31,1,0:00-4:00,1530.7125396017282,26.808006093192944,9068.545160307382,8944.46362844709
MAIN,2025-03-31,2,4:00-8:00,540.6666669027271,5445.029489649352,9068.545160307382,8944.46362844709
MAIN,2025-03-31,3,8:00-12:00,6477.7351245526825,1297.1399833333332,9068.545160307382,8944.46362844709
MAIN,2025-03-31,4,12:00-16:00,2045.5093273895905,462.2842479824394,9068.545160307382,8944.46362844709
MAIN,2025-03-31,5,16:00-20:00,341.4373309791413,5770.428602332328,9068.545160307382,8944.46362844709
MAIN,2025-03-31,6,20:00-24:00,8523.665828025853,2872.361771419511,9068.545160307382,8944.46362844709
MAIN,2025-04-01,1,0:00-4:00,1527.5978434916956,140.51164697827596,8944.46362844709,8887.49563436215
MAIN,2025-04-01,2,4:00-8:00,948.388723132692,6004.039704566016,8944.46362844709,8887.49563436215
MAIN,2025-04-01,3,8:00-12:00,4872.424393985708,1632.0572833333335,8944.46362844709,8887.49563436215
MAIN,2025-04-01,4,12:00-16:00,4549.238222879965,190.5044693517029,8944.46362844709,8887.49563436215
MAIN,2025-04-01,5,16:00-20:00,38.77474555293631,5521.782343626698,8944.46362844709,8887.49563436215
MAIN,2025-04-01,6,20:00-24:00,8400.202926933875,3035.043500161683,8944.46362844709,8887.49563436215
MAIN,2025-04-02,1,0:00-4:00,1663.9503154376848,43.96903682607092,8887.49563436215,8881.55127641091
MAIN,2025-04-02,2,4:00-8:00,632.5356017640576,6898.360377033275,8887.49563436215,8881.55127641091
MAIN,2025-04-02,3,8:00-12:00,5647.280894395911,1836.5702499999984,8887.49563436215,8881.55127641091
MAIN,2025-04-02,4,12:00-16:00,5019.385772270751,0.0,8887.49563436215,8881.55127641091
MAIN,2025-04-02,5,16:00-20:00,21.526399696567523,5518.804530073077,8887.49563436215,8881.55127641091
MAIN,2025-04-02,6,20:00-24:00,8354.445981590958,2992.33695,8887.49563436215,8881.55127641091
MAIN,2025-04-03,1,0:00-4:00,1696.4812793155236,35.747258036482094,8881.55127641091,4432.742801663168
MAIN,2025-04-03,2,4:00-8:00,658.9995517304925,5130.827468817381,8881.55127641091,4432.742801663168
MAIN,2025-04-03,3,8:00-12:00,7299.02505,2262.297733333334,8881.55127641091,4432.742801663168
MAIN,2025-04-03,4,12:00-16:00,1763.1991947779077,340.1551181984778,8881.55127641091,4432.742801663168
MAIN,2025-04-03,5,16:00-20:00,149.50401045443607,5770.208831376714,8881.55127641091,4432.742801663168
MAIN,2025-04-03,6,20:00-24:00,3676.651602996905,2812.21837582354,8881.55127641091,4432.742801663168
MAIN,2025-04-04,1,0:00-4:00,665.5802098379063,33.691022146010766,4432.742801663168,4481.532386487212
MAIN,2025-04-04,2,4:00-8:00,1005.404061945086,2864.104038073057,4432.742801663168,4481.532386487212
MAIN,2025-04-04,3,8:00-12:00,8981.270714293818,0.0,4432.742801663168,4481.532386487212
MAIN,2025-04-04,4,12:00-16:00,0.0,0.0,4432.742801663168,4481.532386487212
MAIN,2025-04-04,5,16:00-20:00,0.0,5967.067131868325,4432.742801663168,4481.532386487212
MAIN,2025-04-04,6,20:00-24:00,3196.39757632624,2308.6357571174394,4432.742801663168,4481.532386487212
MAIN,2025-04-05,1,0:00-4:00,447.9796838812859,95.34144389607042,4481.532386487212,8796.577186852408
MAIN,2025-04-05,2,4:00-8:00,651.9365226484431,2532.0311565090715,4481.532386487212,8796.577186852408
MAIN,2025-04-05,3,8:00-12:00,9164.27324108342,0.0,4481.532386487212,8796.577186852408
MAIN,2025-04-05,4,12:00-16:00,0.0,0.0,4481.532386487212,8796.577186852408
MAIN,2025-04-05,5,16:00-20:00,0.0,6168.347379711488,4481.532386487212,8796.577186852408
MAIN,2025-04-05,6,20:00-24:00,8268.45238179031,2332.1795813714966,4481.532386487212,8796.577186852408
MAIN,2025-04-06,1,0:00-4:00,1908.371834845013,33.51764043096921,8796.577186852408,8769.374988510988
MAIN,2025-04-06,2,4:00-8:00,440.0762765751145,5841.078167744392,8796.577186852408,8769.374988510988
MAIN,2025-04-06,3,8:00-12:00,7349.054766666668,1729.0060333333336,8796.577186852408,8769.374988510988
MAIN,2025-04-06,4,12:00-16:00,1993.3121713060343,62.87781666666672,8796.577186852408,8769.374988510988
MAIN,2025-04-06,5,16:00-20:00,1.548675734088142,5676.327810543156,8796.577186852408,8769.374988510988
MAIN,2025-04-06,6,20:00-24:00,8394.720622245768,2952.2128311606384,8796.577186852408,8769.374988510988
MAIN,2025-04-07,1,0:00-4:00,1879.2233166478704,45.66715988837439,8769.374988510988,9020.620016367937
MAIN,2025-04-07,2,4:00-8:00,590.2174137625414,5883.71999876207,8769.374988510988,9020.620016367937
MAIN,2025-04-07,3,8:00-12:00,8533.167166666668,1375.9573333333333,8769.374988510988,9020.620016367937
MAIN,2025-04-07,4,12:00-16:00,419.6010975614657,119.0822833333334,8769.374988510988,9020.620016367937
MAIN,2025-04-07,5,16:00-20:00,2.2124946200912947,5515.58928633115,8769.374988510988,9020.620016367937
MAIN,2025-04-07,6,20:00-24:00,8367.958817628718,2865.691461859245,8769.374988510988,9020.620016367937
MAIN,2025-04-08,1,0:00-4:00,1850.3639272361995,0.0,9020.620016367937,8681.471450886398
MAIN,2025-04-08,2,4:00-8:00,132.65063269565434,6615.4836249426135,9020.620016367937,8681.471450886398
MAIN,2025-04-08,3,8:00-12:00,6369.894216666668,2029.3161833333336,9020.620016367937,8681.471450886398
MAIN,2025-04-08,4,12:00-16:00,4297.289054938271,0.4184499999998934,9020.620016367937,8681.471450886398
MAIN,2025-04-08,5,16:00-20:00,57.71033400938779,5759.795976676913,9020.620016367937,8681.471450886398
MAIN,2025-04-08,6,20:00-24:00,8329.899452745492,2940.8436447967806,9020.620016367937,8681.471450886398
MAIN,2025-04-09,1,0:00-4:00,2025.8698561212304,17.694831993687558,8681.471450886398,9025.591786511157
MAIN,2025-04-09,2,4:00-8:00,536.5401794307786,5432.164595708968,8681.471450886398,9025.591786511157
MAIN,2025-04-09,3,8:00-12:00,5439.745793899809,1897.9170833333344,8681.471450886398,9025.591786511157
MAIN,2025-04-09,4,12:00-16:00,3648.421172004798,352.76369497465055,8681.471450886398,9025.591786511157
MAIN,2025-04-09,5,16:00-20:00,219.08351334011184,5422.600715131862,8681.471450886398,9025.591786511157
MAIN,2025-04-09,6,20:00-24:00,8359.586462078167,2952.8408280638814,8681.471450886398,9025.591786511157
MAIN,2025-04-10,1,0:00-4:00,1578.5048312254123,27.62838833045737,9025.591786511157,4160.450996391391
MAIN,2025-04-10,2,4:00-8:00,548.1659957465283,5812.021045258232,9025.591786511157,4160.450996391391
MAIN,2025-04-10,3,8:00-12:00,6623.70965,1971.0340333333336,9025.591786511157,4160.450996391391
MAIN,2025-04-10,4,12:00-16:00,2946.6086905942934,66.91036666666628,9025.591786511157,4160.450996391391
MAIN,2025-04-10,5,16:00-20:00,135.30643897628352,5757.502957505963,9025.591786511157,4160.450996391391
MAIN,2025-04-10,6,20:00-24:00,3183.613446417404,2906.416252910671,9025.591786511157,4160.450996391391
MAIN,2025-04-11,1,0:00-4:00,655.1837768344465,62.999843883772655,4160.450996391391,3951.351693843872
MAIN,2025-04-11,2,4:00-8:00,841.0663610457607,2502.633359898554,4160.450996391391,3951.351693843872
MAIN,2025-04-11,3,8:00-12:00,9048.474932527291,0.0,4160.450996391391,3951.351693843872
MAIN,2025-04-11,4,12:00-16:00,0.0,0.0,4160.450996391391,3951.351693843872
MAIN,2025-04-11,5,16:00-20:00,0.0,6061.740365877395,4160.450996391391,3951.351693843872
MAIN,2025-04-11,6,20:00-24:00,2613.552048921056,2219.020269289174,4160.450996391391,3951.351693843872
MAIN,2025-04-12,1,0:00-4:00,637.5118803584037,19.91698818925431,3951.351693843872,9107.06777403697
MAIN,2025-04-12,2,4:00-8:00,991.1771460897938,2008.9942166666665,3951.351693843872,9107.06777403697
MAIN,2025-04-12,3,8:00-12:00,8485.748850584441,0.0,3951.351693843872,9107.06777403697
MAIN,2025-04-12,4,12:00-16:00,0.0,0.0,3951.351693843872,9107.06777403697
MAIN,2025-04-12,5,16:00-20:00,30.204093598232348,5967.325915586643,3951.351693843872,9107.06777403697
MAIN,2025-04-12,6,20:00-24:00,8347.880653998373,2342.561733333333,3951.351693843872,9107.06777403697
MAIN,2025-04-13,1,0:00-4:00,1516.8947656740338,48.06509779436135,9107.06777403697,8919.352828131656
MAIN,2025-04-13,2,4:00-8:00,464.2435512635914,6196.348352225057,9107.06777403697,8919.352828131656
MAIN,2025-04-13,3,8:00-12:00,5093.281001910023,1701.5809833333335,9107.06777403697,8919.352828131656
MAIN,2025-04-13,4,12:00-16:00,4623.602861975771,5.764529747492816,9107.06777403697,8919.352828131656
MAIN,2025-04-13,5,16:00-20:00,115.56014333806718,5647.203597831288,9107.06777403697,8919.352828131656
MAIN,2025-04-13,6,20:00-24:00,8389.631221136364,2934.583862074511,9107.06777403697,8919.352828131656
MAIN,2025-04-14,1,0:00-4:00,1591.3426643727305,76.90282141466389,8919.352828131656,8758.615982974961
MAIN,2025-04-14,2,4:00-8:00,636.7335887032963,6120.20914319438,8919.352828131656,8758.615982974961
MAIN,2025-04-14,3,8:00-12:00,6664.985830689404,1491.0586000000003,8919.352828131656,8758.615982974961
MAIN,2025-04-14,4,12:00-16:00,2688.114483259946,0.0,8919.352828131656,8758.615982974961
MAIN,2025-04-14,5,16:00-20:00,0.0,5737.204870187908,8919.352828131656,8758.615982974961
MAIN,2025-04-14,6,20:00-24:00,8397.68367578454,2902.164522520106,8919.352828131656,8758.615982974961
MAIN,2025-04-15,1,0:00-4:00,2026.6769729993855,2.003697302107753,8758.615982974961,8979.813639277012
MAIN,2025-04-15,2,4:00-8:00,249.1741495233257,5596.769768610377,8758.615982974961,8979.813639277012
MAIN,2025-04-15,3,8:00-12:00,7948.04126171805,845.33375,8758.615982974961,8979.813639277012
MAIN,2025-04-15,4,12:00-16:00,49.38477366255152,127.86138566514546,8758.615982974961,8979.813639277012
MAIN,2025-04-15,5,16:00-20:00,189.149138242813,5673.7249707509645,8758.615982974961,8979.813639277012
MAIN,2025-04-15,6,20:00-24:00,8472.193228925797,2892.2703523078185,8758.615982974961,8979.813639277012
MAIN,2025-04-16,1,0:00-4:00,1488.7342435597411,91.19262616312858,8979.813639277012,8846.023323742813
MAIN,2025-04-16,2,4:00-8:00,684.4192742595017,5873.634131953106,8979.813639277012,8846.023323742813
MAIN,2025-04-16,3,8:00-12:00,5046.533422892775,1550.0392499999998,8979.813639277012,8846.023323742813
MAIN,2025-04-16,4,12:00-16:00,4230.12198733126,121.31149894813188,8979.813639277012,8846.023323742813
MAIN,2025-04-16,5,16:00-20:00,0.0,5560.038181168116,8979.813639277012,8846.023323742813
MAIN,2025-04-16,6,20:00-24:00,8255.398192231649,2885.4133631709865,8979.813639277012,8846.023323742813
MAIN,2025-04-17,1,0:00-4:00,1784.3953912682105,33.53229289846854,8846.023323742813,3905.8573540551
MAIN,2025-04-17,2,4:00-8:00,428.0876970403547,5802.580725364169,8846.023323742813,3905.8573540551
MAIN,2025-04-17,3,8:00-12:00,6676.241333333333,1400.99385,8846.023323742813,3905.8573540551
MAIN,2025-04-17,4,12:00-16:00,2311.315981931073,76.34684999999979,8846.023323742813,3905.8573540551
MAIN,2025-04-17,5,16:00-20:00,33.65685804268455,5607.742846483883,8846.023323742813,3905.8573540551
