policy,date,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,emergency_slot_count,emergency_event_count,subthreshold_emergency_kwh
MAIN,2025-12-02,88325.67617936552,88165.69097581081,159.98520355470276,24138.67245187322,19505.135051236637,5105.656374825781,0.0,56065.694698799314,26264.26212455573,82329.95682335505,8619.187675406793,8671.620602940879,1200.0,10028.315112853625,17,5,9.663381206337365e-13
MAIN,2025-12-03,91905.20627665712,91303.27840422168,601.9278724354613,25090.1385576746,20353.01908730439,596.5896328152,0.0,58823.86679880026,2926.186557646124,61750.05335644639,8671.620602940879,8638.279652287585,1200.0,10327.293604785158,6,4,6.394884621840903e-13
MAIN,2025-12-04,90494.73704371369,88794.24039661794,1700.4966470957224,25101.75460553461,20032.587042802385,3046.135916114285,0.0,57611.57179252079,14794.458550685822,72406.0303432066,8638.279652287585,8971.428749710527,1200.0,10800.0,13,3,5.115907697472721e-13
MAIN,2025-12-05,42994.52766502158,42860.43187696502,134.09578805655798,19402.881489768344,15993.99539627433,1860.0818998623229,0.0,22976.0964875178,11200.026930125305,34176.1234176431,8971.428749710527,8662.916094641667,1200.0,10333.18507584627,9,2,3.694822225952521e-13
MAIN,2025-12-06,44013.72015060658,43852.34589132042,161.37425928615738,18813.871310382445,15197.521997732398,3428.6342379962857,0.0,23135.117277811045,20858.752129062566,43993.86940687361,8662.916094641667,8709.264720949875,1200.0,10044.656516652232,17,3,1.9895196601282805e-13
MAIN,2025-12-07,91433.90296232504,90714.760965522,719.1419968030538,25057.126955721375,20278.131186097533,1716.9160541018605,0.0,58208.19087133029,9180.999080807844,67389.18995213813,8709.264720949875,8729.422107657409,1200.0,10400.011087677873,9,4,3.1263880373444413e-13
MAIN,2025-12-08,100465.33730042182,92684.08187350824,7781.255426913583,23679.6008201749,18842.730063333336,2.842170943040401e-13,0.0,64462.79194240282,1.3009469057578825e-12,64462.79194240282,8729.422107657409,9104.696108777782,1404.814703703706,10800.0,0,0,2.842170943040401e-13
MAIN,2025-12-09,98228.98146374716,92089.79280638884,6139.188657358318,24491.07761311471,19709.089124250982,80.64994914153786,0.0,63177.35414574661,469.5818739230598,63646.93601966967,9104.696108777782,9247.678044746594,1510.8334447114737,10800.0,2,1,1.4210854715202006e-13
MAIN,2025-12-10,97888.83396257236,92819.49035016184,5069.343612410474,23351.32761338455,18919.45572988935,5.968558980384843e-13,0.0,63039.83478130632,2.8237678861842143e-12,63039.83478130632,9247.678044746594,9242.255419137857,1587.15448263072,10800.0,0,0,5.968558980384843e-13
MAIN,2025-12-11,99314.65512360232,90483.56481369642,8831.090309905896,23227.75284210731,18705.442728410897,3.410605131648481e-13,0.0,64044.75119135295,1.5665762020944385e-12,64044.75119135295,9242.255419137857,9363.407723244538,1713.1953969682504,10800.0,0,0,3.410605131648481e-13
MAIN,2025-12-12,49509.432549720914,47786.717793125936,1722.7147565949738,19889.97917399263,16204.974313923887,4.263256414560601e-13,387.29944972386096,26156.645738531,1.347331135548302e-12,26156.645738531,9363.407723244538,9258.861964366924,1709.2465265526143,10800.0,0,0,4.263256414560601e-13
MAIN,2025-12-13,53125.05685958543,48928.87919444898,4196.177665136454,19762.73810410173,15764.774742986088,9.237055564881302e-14,1132.3824500000003,28183.91162194537,3.36164873715461e-13,28183.91162194537,9258.861964366924,9528.90987696282,1914.316745101616,10800.0,0,0,9.237055564881302e-14
MAIN,2025-12-14,98046.00897540365,92857.41983681236,5188.589138591289,23496.53264916633,19417.83461235398,1.7053025658242404e-13,0.0,63323.25401905672,7.715641459071775e-13,63323.25401905672,9528.90987696282,9100.417469708094,1551.3362408469934,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-12-15,99371.56863832349,94603.20447081608,4768.364167507422,24772.93728111132,19639.290776961905,3.1263880373444413e-13,0.0,63879.93276550568,8.919300853449386e-13,63879.93276550568,9100.417469708094,9574.626826083944,1398.0174381336894,10800.0,0,0,3.1263880373444413e-13
MAIN,2025-12-16,98995.5200622354,93565.68218985404,5429.837872381338,23316.34872779868,19168.757871277976,3.410605131648481e-13,0.0,64019.796541002856,1.6215722098422705e-12,64019.796541002856,9574.626826083944,9260.720824127233,1699.6948254129293,10800.0,0,0,3.410605131648481e-13
MAIN,2025-12-17,97941.10266979349,92373.97201999273,5567.130649800762,23095.537066087825,18913.412112761773,2.273736754432321e-13,0.0,62868.0555941386,1.1212648587388685e-12,62868.0555941386,9260.720824127233,9031.801836093196,1499.6678852637683,10800.0,0,0,2.273736754432321e-13
MAIN,2025-12-18,95347.27272710804,91902.8204457882,3444.452281319859,25165.631801805317,20520.221847966408,108.85647471737852,0.0,61046.08291099839,535.5194273721434,61581.60233837053,9031.801836093196,8880.623959977524,1200.0,10800.0,1,1,2.842170943040401e-13
MAIN,2025-12-19,52174.002509094375,48772.585557404775,3401.416951689598,19523.62103938281,15470.083764694096,1.1368683772161605e-13,1810.6569827160504,27782.97438601632,3.3307401281490455e-13,27782.97438601632,8880.623959977524,9262.90093465084,1712.5067528671689,10800.0,0,0,1.1368683772161605e-13
MAIN,2025-12-20,51092.79612420862,48259.275135879325,2833.520988329291,20230.432902821467,16406.02751971806,0.0,1578.5175027759203,27046.548641603644,0.0,27046.548641603644,9262.90093465084,9241.371080836763,1734.734971498082,10800.0,0,0,0.0
MAIN,2025-12-21,97601.4304399804,93456.93613727394,4144.494302706461,23871.395671132246,19451.14575844421,1.0956420807721656,0.0,63014.2200661336,6.36403702616494,63020.58410315976,9241.371080836763,9113.243008806665,1438.4571179939317,10800.0,1,1,1.7053025658242404e-13
MAIN,2025-12-22,96949.58939997392,93108.68244480935,3840.906955164577,24415.72868133388,20180.258672451542,64.21464740631626,0.0,62048.5548363297,319.4691067972948,62368.02394312699,9113.243008806665,8664.889185949885,1200.0,10800.0,3,2,1.7053025658242404e-13
MAIN,2025-12-23,100139.23708744172,92498.67708778562,7640.559999656117,23988.481264229034,18747.896709776745,1.7053025658242404e-13,0.0,64389.88870717515,9.318910088040865e-13,64389.88870717515,8664.889185949885,9423.525979559638,1644.5309065963384,10800.0,0,0,1.7053025658242404e-13
MAIN,2025-12-24,96451.98989746685,91938.3301877953,4513.659709671524,24102.73060987113,19995.63047646081,23.32926228168077,0.0,61879.62559413149,135.50801996314215,62015.13361409462,9423.525979559638,8898.616332376085,1284.4683722389263,10800.0,1,1,3.979039320256561e-13
MAIN,2025-12-25,98371.38404634091,92264.06845750242,6107.315588838497,23563.73663270389,19112.11670853481,5.115907697472721e-13,0.0,63257.428399325,1.5508874184888557e-12,63257.42839932501,8898.616332376085,8870.294070104246,1320.1998369683297,10800.0,0,0,5.115907697472721e-13
MAIN,2025-12-26,50761.31748399775,48757.11758901246,2004.1998949852853,21244.71014233732,16517.657277258004,1.2789769243681806e-13,1022.442290599818,26741.385444346102,4.548894594336162e-13,26741.385444346102,8870.294070104246,9637.580667921164,1571.1735049330057,10800.0,0,0,1.2789769243681806e-13
MAIN,2025-12-27,51817.43276379697,48179.30458109116,3638.128182705819,19165.952782252247,15830.086234494423,1.4210854715202006e-13,1504.6289666666664,27497.141007777165,3.8949110603425654e-13,27497.14100777717,9637.580667921164,9297.95346695438,1631.232009873802,10800.0,0,0,1.4210854715202006e-13
MAIN,2025-12-28,96788.28439342232,90906.05286482132,5882.231528601011,23000.267081299386,18801.88715160388,101.58181487417784,0.0,62261.89818859695,588.6489774219076,62850.547166018856,9297.95346695438,9107.208116119513,1556.934244349059,10800.0,3,1,1.7053025658242404e-13
MAIN,2025-12-29,97227.01316576551,91916.28547050478,5310.727695260732,23050.32491800262,18657.8057141645,6.252776074688883e-13,0.0,62450.932545890246,2.69719180323591e-12,62450.932545890246,9107.208116119513,9121.605304361312,1542.031569432162,10800.0,0,0,6.252776074688883e-13
MAIN,2025-12-30,95787.50099794316,90349.7060002931,5437.794997650051,24075.77918689464,19602.213019187995,348.26276741355093,0.0,61132.87476435842,1755.6112403491402,62888.48600470756,9121.605304361312,9009.569884579823,1200.0,10800.0,4,2,1.1368683772161605e-13
MAIN,2025-12-31,95698.71272093848,93074.55877224848,2624.1539486900083,24522.18403689674,20094.048197981603,4.547473508864641e-13,0.0,61386.20844930492,2.1345840650610626e-12,61386.20844930492,9009.569884579823,8752.815297807336,1417.2571172497007,10800.0,0,0,4.547473508864641e-13
