date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-06,17,2025-04-06 02:40:00,2025-04-06 02:50:00,LIGHTGBM,3596.5383,0.0,3596.5383,3503.762258873581,3583.084756693532,92.77604112641939,True,0.4335,597.1807927822554,597.1807927822554,-0.0,0.0,2.2422572177446227,0.0,0.0,10331.149267679037,10328.65787077043,258.8778736711077,0.0,258.8778736711077
2025-04-06,18,2025-04-06 02:50:00,2025-04-06 03:00:00,LIGHTGBM,3505.56,0.0,3505.56,3639.1038072267634,3759.459661144382,-133.54380722676342,False,0.4357,626.5766101907303,626.5766101907303,-0.0,42.31661019073033,0.0,0.0,0.0,10328.65787077043,10366.742819942088,272.9994290601012,0.0,272.9994290601012
2025-04-06,19,2025-04-06 03:00:00,2025-04-06 03:10:00,LIGHTGBM,3643.0432,0.0,3643.0432,3605.402316103385,3709.6458197188767,37.64088389661492,False,0.4374,618.2743032864795,618.2743032864795,-0.0,11.100436619812854,0.0,0.0,0.0,10366.742819942088,10376.73321289992,270.43318025750614,0.0,270.43318025750614
2025-04-06,20,2025-04-06 03:10:00,2025-04-06 03:20:00,LIGHTGBM,3656.7075,0.0,3656.7075,3516.751978383179,3618.2291044728313,139.955521616821,True,0.4371,603.0381840788052,603.0381840788052,-0.0,0.0,6.413065921194743,0.0,0.0,10376.73321289992,10369.607584098592,263.58799026084574,0.0,263.58799026084574
2025-04-06,21,2025-04-06 03:20:00,2025-04-06 03:30:00,LIGHTGBM,3520.49,0.0,3520.49,3569.9039227042977,3678.673044412253,-49.413922704297875,False,0.4356,613.1121740687089,613.1121740687089,-0.0,26.36384073537556,0.0,0.0,0.0,10369.607584098592,10393.33504076043,267.0716630243296,0.0,267.0716630243296
2025-04-06,22,2025-04-06 03:30:00,2025-04-06 03:40:00,LIGHTGBM,3582.1169,0.0,3582.1169,3704.6071321859863,3861.712018522469,-122.49023218598632,False,0.4353,643.6186697537449,643.6186697537449,-0.0,46.59918642041157,0.0,0.0,0.0,10393.33504076043,10435.2743085388,280.1672069438052,0.0,280.1672069438052
2025-04-06,23,2025-04-06 03:40:00,2025-04-06 03:50:00,LIGHTGBM,3698.9506,0.0016,3698.949,3778.807756480583,3899.796961090392,-79.858756480583,False,0.436,649.9661601817321,649.9661601817321,-0.0,33.47466018173213,0.0,0.0,0.0,10435.2743085388,10465.40150270236,283.3852458392352,0.0,283.3852458392352
2025-04-06,24,2025-04-06 03:50:00,2025-04-06 04:00:00,LIGHTGBM,3696.19,0.0,3696.19,3665.3593695919694,3772.646752063236,30.83063040803063,False,0.4378,628.774458677206,628.774458677206,-0.0,12.742792010539349,0.0,0.0,0.0,10465.40150270236,10476.870015511846,275.2774580088808,0.0,275.2774580088808
2025-04-06,25,2025-04-06 04:00:00,2025-04-06 04:10:00,LIGHTGBM,3584.2474,0.0,3584.2474,3734.4744180761145,3830.2424610903927,-150.2270180761143,False,0.4401,638.3737435150655,638.3737435150655,-0.0,40.99917684839875,0.0,0.0,0.0,10476.870015511846,10513.769274675406,280.94828452098034,0.0,280.94828452098034
2025-04-06,26,2025-04-06 04:10:00,2025-04-06 04:20:00,LIGHTGBM,3705.0399,0.0225,3705.0174,3680.128628207396,3772.7430791747406,24.888771792604075,False,0.4389,628.7905131957901,628.7905131957901,-0.0,11.287613195790072,0.0,0.0,0.0,10513.769274675406,10523.928126551617,275.9761562416323,0.0,275.9761562416323
